origin_city_name,arr_delay,month,carrier_name,avg_daily_delay_for_month,sum_delay_for_month,monthly_passenger_carrier,monthly_passenger_airport
"Chicago, IL",-15.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",-27.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",27.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",1.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",54.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",-15.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",-2.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",-14.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",7.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",-12.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",-15.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",0.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",0.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",-14.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,206507.0
"Chicago, IL",-18.0,12,ExpressJet,13.305555555555555,958.0,9574.0,206507.0
"Chicago, IL",-11.0,12,ExpressJet,13.305555555555555,958.0,9574.0,206507.0
"Chicago, IL",-16.0,12,ExpressJet,13.305555555555555,958.0,9574.0,206507.0
"Chicago, IL",-10.0,12,ExpressJet,13.305555555555555,958.0,9574.0,206507.0
"Chicago, IL",13.0,12,ExpressJet,13.305555555555555,958.0,9574.0,206507.0
"Chicago, IL",-20.0,12,ExpressJet,13.305555555555555,958.0,9574.0,206507.0
"Chicago, IL",-15.0,12,ExpressJet,13.305555555555555,958.0,9574.0,206507.0
"Chicago, IL",-22.0,12,ExpressJet,13.305555555555555,958.0,9574.0,206507.0
"Chicago, IL",-15.0,12,ExpressJet,13.305555555555555,958.0,9574.0,206507.0
"Chicago, IL",-11.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",128.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-3.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-3.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-18.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",22.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",11.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-15.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-4.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-32.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-18.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-8.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",32.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",7.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",12.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-7.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",42.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-17.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",13.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-11.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-7.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",9.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",30.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,206507.0
"Chicago, IL",-16.0,12,Air Wisconsin,-11.517241379310345,-334.0,15379.0,206507.0
"Chicago, IL",-14.0,12,Air Wisconsin,-11.517241379310345,-334.0,15379.0,206507.0
"Chicago, IL",-45.0,12,Air Wisconsin,-11.517241379310345,-334.0,15379.0,206507.0
"Chicago, IL",-21.0,12,Air Wisconsin,-11.517241379310345,-334.0,15379.0,206507.0
"Chicago, IL",-20.0,12,Air Wisconsin,-11.517241379310345,-334.0,15379.0,206507.0
"Chicago, IL",-17.0,12,Air Wisconsin,-11.517241379310345,-334.0,15379.0,206507.0
"Chicago, IL",-18.0,12,Air Wisconsin,-11.517241379310345,-334.0,15379.0,206507.0
"Chicago, IL",5.0,12,Air Wisconsin,-11.517241379310345,-334.0,15379.0,206507.0
"Chicago, IL",7.0,12,Air Wisconsin,-11.517241379310345,-334.0,15379.0,206507.0
"Chicago, IL",2.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",113.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",-14.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",-2.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",9.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",119.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",6.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",18.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",20.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",55.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",-23.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",-11.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",348.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",131.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",-10.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",5.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",19.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",-13.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",21.0,12,United Airlines,24.316239316239315,2845.0,40557.0,206507.0
"Chicago, IL",21.0,12,Spirit Airlines,5.235294117647058,356.0,11659.0,206507.0
"Chicago, IL",278.0,12,Spirit Airlines,5.235294117647058,356.0,11659.0,206507.0
"Chicago, IL",36.0,12,Spirit Airlines,5.235294117647058,356.0,11659.0,206507.0
"Chicago, IL",88.0,12,Trans States Airlines,-2.1724137931034484,-126.0,792.0,206507.0
"Chicago, IL",12.0,12,Trans States Airlines,-2.1724137931034484,-126.0,792.0,206507.0
"Chicago, IL",2.0,12,Trans States Airlines,-2.1724137931034484,-126.0,792.0,206507.0
"Chicago, IL",0.0,12,Trans States Airlines,-2.1724137931034484,-126.0,792.0,206507.0
"Chicago, IL",12.0,12,Trans States Airlines,-2.1724137931034484,-126.0,792.0,206507.0
"Chicago, IL",5.0,12,Trans States Airlines,-2.1724137931034484,-126.0,792.0,206507.0
"Chicago, IL",27.0,12,Trans States Airlines,-2.1724137931034484,-126.0,792.0,206507.0
"Chicago, IL",-42.0,12,Frontier Airlines,11.70689655172414,679.0,48412.0,206507.0
"Dallas/Fort Worth, TX",5.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",17.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",43.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",27.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",22.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-4.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",310.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-16.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",113.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-2.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-13.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-2.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-10.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-15.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",4.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",62.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-7.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-6.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-14.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-9.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",12.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",13.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-1.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-21.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",11.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-22.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-10.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",2.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-5.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-1.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",92.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-5.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-2.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",4.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",13.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",0.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",44.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-17.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",10.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-12.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-5.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-4.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-1.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-5.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",33.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-11.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",11.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",9.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-2.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-3.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",4.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-19.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-16.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-12.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",34.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-16.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",10.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",2.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",4.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-8.0,12,American Airlines,6.341317365269461,2118.0,257689.0,151743.0
"Dallas/Fort Worth, TX",-11.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,151743.0
"Dallas/Fort Worth, TX",-17.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,151743.0
"Dallas/Fort Worth, TX",-20.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,151743.0
"Dallas/Fort Worth, TX",-10.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",5.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-8.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-6.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-12.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",10.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-3.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-18.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-8.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-26.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-28.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-19.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-15.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-10.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-13.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-14.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-3.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-12.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-7.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",14.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",17.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",97.0,12,United Airlines,24.316239316239315,2845.0,40557.0,151743.0
"Dallas/Fort Worth, TX",34.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",11.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",72.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",62.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",23.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-5.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",196.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",40.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",92.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",47.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",112.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",0.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",34.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-22.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-13.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",13.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",6.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-16.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-2.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-6.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",8.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",17.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,151743.0
"Dallas/Fort Worth, TX",-19.0,12,Spirit Airlines,5.235294117647058,356.0,11659.0,151743.0
"El Paso, TX",-7.0,12,American Airlines,6.341317365269461,2118.0,257689.0,0.0
"El Paso, TX",87.0,12,American Airlines,6.341317365269461,2118.0,257689.0,0.0
"El Paso, TX",-7.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,0.0
"El Paso, TX",-11.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,0.0
"El Paso, TX",-4.0,12,Mesa Airline,27.81081081081081,2058.0,109167.07548125632,0.0
"Santa Ana, CA",19.0,12,American Airlines,6.341317365269461,2118.0,257689.0,16721.0
"Santa Ana, CA",-17.0,12,American Airlines,6.341317365269461,2118.0,257689.0,16721.0
"Santa Ana, CA",-4.0,12,American Airlines,6.341317365269461,2118.0,257689.0,16721.0
"Santa Ana, CA",8.0,12,American Airlines,6.341317365269461,2118.0,257689.0,16721.0
"Santa Ana, CA",-34.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,16721.0
"Santa Ana, CA",81.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,16721.0
"Santa Ana, CA",-13.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,16721.0
"Santa Ana, CA",0.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,16721.0
"Santa Ana, CA",-13.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,16721.0
"Santa Ana, CA",-11.0,12,SkyWest Airlines,5.422018348623854,1182.0,29888.0,16721.0
"Santa Ana, CA",-12.0,12,United Airlines,24.316239316239315,2845.0,40557.0,16721.0
"Santa Ana, CA",70.0,12,Alaska Airlines,23.67857142857143,663.0,68356.0,16721.0
"Miami, FL",-6.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",28.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",14.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-7.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-19.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-6.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-18.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",16.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-21.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",7.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-9.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-42.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-7.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",8.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",2.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-4.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-13.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",0.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-14.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-6.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",1.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-12.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-20.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",90.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",63.0,12,American Airlines,6.341317365269461,2118.0,257689.0,77165.0
"Miami, FL",-26.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,77165.0
"Miami, FL",14.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,77165.0
"Miami, FL",-37.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,77165.0
"Miami, FL",-4.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,77165.0
"Miami, FL",10.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,77165.0
"Miami, FL",84.0,12,Envoy Air,-1.6138613861386142,-163.0,109167.07548125632,77165.0
"Miami, FL",-11.0,12,United Airlines,24.316239316239315,2845.0,40557.0,77165.0
"Miami, FL",-13.0,12,United Airlines,24.316239316239315,2845.0,40557.0,77165.0
"Miami, FL",21.0,12,Frontier Airlines,11.70689655172414,679.0,48412.0,77165.0
"Albuquerque, NM",98.0,12,American Airlines,6.341317365269461,2118.0,257689.0,7461.0
"Albuquerque, NM",-13.0,12,American Airlines,6.341317365269461,2118.0,257689.0,7461.0
"Albuquerque, NM",-22.0,12,United Airlines,24.316239316239315,2845.0,40557.0,7461.0
"Atlanta, GA",13.0,12,American Airlines,6.341317365269461,2118.0,257689.0,176796.0
"Atlanta, GA",-11.0,12,American Airlines,6.341317365269461,2118.0,257689.0,176796.0
"Atlanta, GA",-4.0,12,American Airlines,6.341317365269461,2118.0,257689.0,176796.0
"Atlanta, GA",-10.0,12,JetBlue Airways,30.02,3002.0,43547.0,176796.0
"Atlanta, GA",-13.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-15.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-11.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-6.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-6.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-8.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-20.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",1.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",5.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-36.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-25.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-5.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",19.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",52.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",104.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",77.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",40.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",22.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",42.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-3.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",5.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-5.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-21.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-3.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",9.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-14.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",262.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",-7.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",2.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
"Atlanta, GA",10.0,12,Delta Airlines,6.454545454545454,1136.0,171321.0,176796.0
